"userfile_path","license_name"
"EXAMPLES/meshfem3D_examples/socal1D/REF_SEIS/CI.USC.HXE.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/socal1D/REF_SEIS/CI.WTT.HXZ.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/socal1D/REF_SEIS/CI.SPF.HXZ.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/socal1D/REF_SEIS/CI.SMS.HXZ.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/socal1D/REF_SEIS/CI.SMS.HXE.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/socal1D/REF_SEIS/CI.SPF.HXE.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/socal1D/REF_SEIS/CI.USC.HXN.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/socal1D/REF_SEIS/CI.LCG.HXZ.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/socal1D/REF_SEIS/CI.SMF.HXZ.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/run_this_example.sh","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/README","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/Par_file","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/STATIONS_FILTERED","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/STATIONS","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/FORCESOLUTION","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/py/stations_generation.py","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/py/STATIONS","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/py/forcesolution_generation.py","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/meshfem3D_files/interface3.dat","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/meshfem3D_files/no_cavity.dat","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/meshfem3D_files/interfaces.dat","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/meshfem3D_files/interface1.dat","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/meshfem3D_files/interface2.dat","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/meshfem3D_files/cavity.dat","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/meshfem3D_files/Mesh_Par_file","NOLICENSE"
"EXAMPLES/meshfem3D_examples/cavity/DATA/meshfem3D_files/topo.dat","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/run_this_example.sh","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/README","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/DATA/Par_file","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/DATA/STATIONS","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/DATA/FORCESOLUTION","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/DATA/CMTSOLUTION","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/DATA/meshfem3D_files/interfaces.dat","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/DATA/meshfem3D_files/interface1.dat","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/DATA/meshfem3D_files/interface2.dat","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/DATA/meshfem3D_files/Mesh_Par_file","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K851.BXN.sema","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K853.BXN.sema","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K851.BXE.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K851.BXE.sema","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K853.BXZ.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K853.BXN.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K400.BXN.semv","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K400.BXZ.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K851.BXZ.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/output.log","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/output_mesher.txt","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K400.BXE.sema","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K400.BXZ.semv","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K853.BXN.semv","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/K400-853.BXZ.gnuplot","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K851.BXN.semv","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K851.BXZ.semv","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K851.BXN.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K853.BXZ.semv","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K400.BXE.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K853.BXE.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K853.BXZ.sema","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K853.BXE.semv","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K400.BXE.semv","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K851.BXZ.sema","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/output_solver.txt","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K853.BXE.sema","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/output_meshfem3D.txt","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K851.BXE.semv","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K400.BXN.semd","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K400.BXN.sema","NOLICENSE"
"EXAMPLES/meshfem3D_examples/simple_model/REF_SEIS/CE.K400.BXZ.sema","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/homogeneous_halfspace.cfg","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/run_this_example.sh","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/create_mesh.py","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/create_adjoint_sources.sh","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/this_regular_mesh_contains_36x36x16_elements.txt","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/plotall_comparison_seismograms.gnu","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/slices.txt","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/README_kernel","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/README","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/create_alpha_kernel_vtk.sh","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/make_mesh.sh","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/MESH-default/mesh_file","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/MESH-default/nummaterial_velocity_file.original","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/MESH-default/free_or_absorbing_surface_file_zmax","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/MESH-default/absorbing_surface_file_xmin","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/MESH-default/nodes_coords_file","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/MESH-default/absorbing_surface_file_bottom","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/MESH-default/absorbing_surface_file_ymin","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/MESH-default/nummaterial_velocity_file","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/MESH-default/absorbing_surface_file_ymax","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/MESH-default/materials_file","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/MESH-default/absorbing_surface_file_xmax","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/DATA/Par_file","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/DATA/STATIONS_ADJOINT","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/DATA/STATIONS","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/DATA/FORCESOLUTION","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/DATA/CMTSOLUTION","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/DATA/observation_grid_to_use_for_gravity.txt","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X40.BXY.semd","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X20.BXZ.semd","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X30.BXX.semd","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/output.log","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/output_mesher.txt","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X30.BXZ.semd","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X30.BXY.semd","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X40.BXX.semd","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X40.BXZ.semd","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X50.BXX.semd","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X20.BXY.semd","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X50.BXZ.semd","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X50.BXY.semd","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/output_solver.txt","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/plot_these_seismograms_with_gnuplot.gnu","NOLICENSE"
"EXAMPLES/homogeneous_halfspace_HEX8_elastic_absorbing_Stacey_5sides/REF_SEIS/DB.X20.BXX.semd","NOLICENSE"
"EXAMPLES/tomographic_model/create_tomography_model_file.sh","NOLICENSE"
"EXAMPLES/tomographic_model/run_this_example.sh","NOLICENSE"
"EXAMPLES/tomographic_model/tomoblock_mesh.py","NOLICENSE"
"EXAMPLES/tomographic_model/README","NOLICENSE"
"EXAMPLES/tomographic_model/MESH-default/mesh_file","NOLICENSE"
"EXAMPLES/tomographic_model/MESH-default/free_or_absorbing_surface_file_zmax","NOLICENSE"
"EXAMPLES/tomographic_model/MESH-default/absorbing_surface_file_xmin","NOLICENSE"
"EXAMPLES/tomographic_model/MESH-default/nodes_coords_file","NOLICENSE"
"EXAMPLES/tomographic_model/MESH-default/absorbing_surface_file_bottom","NOLICENSE"
"EXAMPLES/tomographic_model/MESH-default/absorbing_surface_file_ymin","NOLICENSE"
"EXAMPLES/tomographic_model/MESH-default/nummaterial_velocity_file","NOLICENSE"
"EXAMPLES/tomographic_model/MESH-default/absorbing_surface_file_ymax","NOLICENSE"
"EXAMPLES/tomographic_model/MESH-default/materials_file","NOLICENSE"
"EXAMPLES/tomographic_model/MESH-default/absorbing_surface_file_xmax","NOLICENSE"
"EXAMPLES/tomographic_model/DATA/Par_file","NOLICENSE"
"EXAMPLES/tomographic_model/DATA/STATIONS","NOLICENSE"
"EXAMPLES/tomographic_model/DATA/FORCESOLUTION","NOLICENSE"
"EXAMPLES/tomographic_model/DATA/CMTSOLUTION","NOLICENSE"
"EXAMPLES/tomographic_model/REF_SEIS/DB.X30.HXZ.semd","NOLICENSE"
"EXAMPLES/tomographic_model/REF_SEIS/DB.X10.HXZ.semd","NOLICENSE"
"EXAMPLES/tomographic_model/REF_SEIS/DB.X1.HXZ.semd","NOLICENSE"
"EXAMPLES/tomographic_model/REF_SEIS/DB.X50.HXZ.semd","NOLICENSE"
"EXAMPLES/tomographic_model/REF_SEIS/X1-50.HXZ.gnuplot","NOLICENSE"
"EXAMPLES/tomographic_model/REF_SEIS/DB.X20.HXZ.semd","NOLICENSE"
"EXAMPLES/tomographic_model/REF_SEIS/DB.X40.HXZ.semd","NOLICENSE"
"tests/run_tests.sh","NOLICENSE"
"tests/run_all_tests.sh","NOLICENSE"
"tests/decompose_mesh/test_read.makefile","NOLICENSE"
"tests/decompose_mesh/2.test_valence.sh","NOLICENSE"
"tests/decompose_mesh/test_valence.makefile","NOLICENSE"
"tests/decompose_mesh/test_valence.f90","NOLICENSE"
"tests/decompose_mesh/test_partitioning.f90","NOLICENSE"
"tests/decompose_mesh/0.compile.default_make.sh","NOLICENSE"
"tests/decompose_mesh/test_partitioning.makefile","NOLICENSE"
"tests/decompose_mesh/test_read.f90","NOLICENSE"
"tests/decompose_mesh/1.test_read.sh","NOLICENSE"
"tests/decompose_mesh/3.test_partitioning.sh","NOLICENSE"
"tests/generate_databases/0.compile.default_make.sh","NOLICENSE"
"tests/compilations/1.configure.default_make.sh","NOLICENSE"
"tests/compilations/2.configure.main_binaries_available.sh","NOLICENSE"
"tests/compilations/3.configure.supplement_binaries_available.sh","NOLICENSE"
"tests/compilations/0.configure.serial_make.sh","NOLICENSE"
"tests/auxiliaries/0.compile.default_make.sh","NOLICENSE"
"tests/tomography/0.compile.default_make.sh","NOLICENSE"
"tests/specfem3D/0.compile.default_make.sh","NOLICENSE"
"tests/meshfem3D/0.compile.default_make.sh","NOLICENSE"
"DATA/Par_file","NOLICENSE"
"DATA/STATIONS_ADJOINT","NOLICENSE"
"DATA/STATIONS","NOLICENSE"
"DATA/FORCESOLUTION","NOLICENSE"
"DATA/CMTSOLUTION","NOLICENSE"
"DATA/observation_grid_to_use_for_gravity.txt","NOLICENSE"
"src/decompose_mesh/program_decompose_mesh.f90","gpl-2.0"
"src/decompose_mesh/decompose_mesh.F90","gpl-2.0"
"src/decompose_mesh/fault_scotch.f90","gpl-2.0"
"src/decompose_mesh/module_mesh.f90","gpl-2.0"
"src/decompose_mesh/rules.mk","gpl-2.0"
"src/decompose_mesh/README","NOLICENSE"
"src/decompose_mesh/module_database.f90","gpl-2.0"
"src/decompose_mesh/Makefile","gpl-2.0"
"src/decompose_mesh/module_partition.f90","gpl-2.0"
"src/decompose_mesh/part_decompose_mesh.F90","gpl-2.0"
"src/decompose_mesh/program_decompose_mesh_mpi.f90","gpl-2.0"
"src/decompose_mesh/module_qsort.f90","gpl-2.0"
"src/decompose_mesh/scotch_5.1.12b/LICENSE_en.txt","cecill-c-1"
"src/decompose_mesh/scotch_5.1.12b/README.txt","license-file-pointer"
"src/decompose_mesh/scotch_5.1.12b/INSTALL.txt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/SP2_16.txt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m10x10.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k32.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m3x3.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m2x4x8.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m17x19.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m24x24.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k128.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/h10.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m8x8.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m21x23.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m16x16.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k1.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k16.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m4x8.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m64x64.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k12.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m9x11.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/h5.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/p128.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/p64.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k8.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m25x27.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k24.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m27x29.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m10x20.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/p8.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/p16.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k6.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m29x31.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k2.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k64.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/h8.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/h3.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/p32.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/T3D_64.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/vhcub.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/h1.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m32x32.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m19x31.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m5x7.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/h4.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k512.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/h9.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m5x5.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/h6.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k7.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/p256.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m11x13.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/vcmplt.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m23x25.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/h2.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k96.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m2x2.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/p4.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/void.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m19x21.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m16x32.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m8x16.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/p512.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k48.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/t4x4x4.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/p2.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/h7.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m9x7.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k4.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/k256.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/m4x4.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/tgt/t2x4x8.tgt","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/examples/scotch_example_2.f90","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/examples/scotch_example_1.f","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gcv.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/dgscat.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/amk_grf.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/mmk_m2.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/mord.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gord.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gpart.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gmk_ub2.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/dgmap.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gbase.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gmk_hy.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gmtst.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gmap.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/amk_m2.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gmk_m2.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/dgpart.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/dggath.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gotst.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/mcv.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gmk_msh.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/amk_p2.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/atst.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/amk_ccc.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/amk_fft2.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gtst.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/amk_hy.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/dgord.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/dgtst.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/acpl.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gout.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/mmk_m3.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/mtst.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/man/man1/gmk_m3.1","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/src/Makefile.inc.in","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/src/Makefile","cecill-c-1"
"src/decompose_mesh/scotch_5.1.12b/src/Make.inc/Makefile.inc.ppc450_ibm_bgp","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/src/Make.inc/Makefile.inc.power6_ibm_aix5","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/src/Make.inc/Makefile.inc.i686_pc_linux2","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/src/Make.inc/Makefile.inc.i686_pc_linux2.debug","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/src/Make.inc/Makefile.inc.i686_pc_linux2.shlib.debug","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/src/Make.inc/Makefile.inc.i686_pc_linux2.nothreads","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/src/Make.inc/Makefile.inc.pa11_hp_ux10","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/src/Make.inc/Makefile.inc.x86-64_pc_linux2","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/src/Make.inc/Makefile.inc.i686_pc_linux2.c99","NOLICENSE"
"src/decompose_mesh/scotch_5.1.12b/src/Make.inc/Makefile.inc.i686_pc_freebsd","NOLICENSE"
